,Unnamed: 0,property_link,suburb,address,property_type,price,closest_school,Bedrooms,Bathrooms,Garages
1659,1661,https://www.domain.com.au/404-1-bent-street-northcote-vic-3070-16103074,NORTHCOTE VIC 3070,"404/1 Bent Street, NORTHCOTE VIC 3070",1,780,0.5,3,2,1
1660,1662,https://www.domain.com.au/401-881-dandenong-road-malvern-east-vic-3145-16103059,MALVERN EAST VIC 3145,"401/881 Dandenong Road, MALVERN EAST VIC 3145",1,490,0.5,2,1,1
1661,1663,https://www.domain.com.au/101-598-st-kilda-road-melbourne-vic-3004-16103057,MELBOURNE VIC 3004,"101/598 St Kilda Road, MELBOURNE VIC 3004",1,750,1,3,2,1
1662,1664,https://www.domain.com.au/205-7-9-florence-street-brunswick-vic-3056-8744025,BRUNSWICK VIC 3056,"205/7-9 Florence Street, BRUNSWICK VIC 3056",1,410,1.1,1,1,0
1663,1665,https://www.domain.com.au/106-8-10-clydebank-drive-edithvale-vic-3196-12106484,EDITHVALE VIC 3196,"106/8-10 CLYDEBANK DRIVE, EDITHVALE VIC 3196",1,460,0.5,2,2,1
1664,1666,https://www.domain.com.au/2606-54-a-beckett-street-melbourne-vic-3000-12075359,MELBOURNE VIC 3000,"2606/54 A'beckett Street, MELBOURNE VIC 3000",1,550,1,1,1,0
1665,1667,https://www.domain.com.au/33-11-marine-parade-st-kilda-vic-3182-16103036,ST KILDA VIC 3182,"33/11 Marine Parade, ST KILDA VIC 3182",1,305,1,1,1,0
1666,1668,https://www.domain.com.au/8-30-woodstock-street-st-kilda-east-vic-3183-16103035,ST KILDA EAST VIC 3183,"8/30 Woodstock Street, ST KILDA EAST VIC 3183",1,410,0.4,2,1,0
1667,1669,https://www.domain.com.au/0-28-davisons-place-melbourne-vic-3000-5528145,MELBOURNE VIC 3000,"0/28 Davisons Place, MELBOURNE VIC 3000",1,220,0.8,1,1,0
1668,1670,https://www.domain.com.au/3604-568-collins-street-melbourne-vic-3000-16102990,MELBOURNE VIC 3000,"3604/568 Collins Street, MELBOURNE VIC 3000",1,580,2.4,2,2,1
1669,1671,https://www.domain.com.au/3606-500-elizabeth-street-melbourne-vic-3000-16102985,MELBOURNE VIC 3000,"3606/500 Elizabeth Street, MELBOURNE VIC 3000",1,650,1,2,2,0
1670,1672,https://www.domain.com.au/406-631-victoria-street-abbotsford-vic-3067-16102921,ABBOTSFORD VIC 3067,"406/631 Victoria Street, ABBOTSFORD VIC 3067",1,650,0.4,2,2,1
1671,1673,https://www.domain.com.au/405-455-elizabeth-street-melbourne-vic-3000-16100818,MELBOURNE VIC 3000,"405/455 Elizabeth Street, MELBOURNE VIC 3000",1,460,1.1,2,1,0
1672,1674,https://www.domain.com.au/4-29-dover-road-williamstown-vic-3016-16102908,WILLIAMSTOWN VIC 3016,"4/29 Dover Road, WILLIAMSTOWN VIC 3016",1,315,0.7,1,1,1
1673,1675,https://www.domain.com.au/722-627-victoria-street-abbotsford-vic-3067-16102907,ABBOTSFORD VIC 3067,"722/627 Victoria Street, ABBOTSFORD VIC 3067",1,400,0.5,1,1,0
1674,1676,https://www.domain.com.au/1201-5-joseph-rd-footscray-vic-3011-16102870,FOOTSCRAY VIC 3011,"1201/5 Joseph Rd, FOOTSCRAY VIC 3011",1,470,1,2,2,1
1675,1677,https://www.domain.com.au/215-145-queensberry-street-carlton-vic-3053-16102856,CARLTON VIC 3053,"215/145 Queensberry Street, CARLTON VIC 3053",1,530,0.6,1,1,0
1676,1678,https://www.domain.com.au/804b-10-station-street-caulfield-north-vic-3161-16102854,CAULFIELD NORTH VIC 3161,"804B/10 Station Street, CAULFIELD NORTH VIC 3161",1,580,0.6,2,2,1
1677,1679,https://www.domain.com.au/201-26-30-waltham-street-sandringham-vic-3191-16102732,SANDRINGHAM VIC 3191,"201/26-30 Waltham Street, SANDRINGHAM VIC 3191",1,500,0.5,2,1,2
1678,1680,https://www.domain.com.au/703-500-flinders-street-melbourne-vic-3000-16102690,MELBOURNE VIC 3000,"703/500 Flinders Street, MELBOURNE VIC 3000",1,220,2.6,1,1,0
1679,1681,https://www.domain.com.au/8-167-lower-heidelberg-road-ivanhoe-east-vic-3079-16102669,IVANHOE EAST VIC 3079,"8/167 Lower Heidelberg Road, IVANHOE EAST VIC 3079",1,450,0.6,2,1,1
1680,1682,https://www.domain.com.au/2-99-neerim-road-glen-huntly-vic-3163-16102573,GLEN HUNTLY VIC 3163,"2/99 Neerim Road, GLEN HUNTLY VIC 3163",1,290,0.3,1,1,1
1681,1683,https://www.domain.com.au/4-162-lygon-street-brunswick-east-vic-3057-16101848,BRUNSWICK EAST VIC 3057,"4/162 Lygon Street, BRUNSWICK EAST VIC 3057",1,440,0.6,1,1,0
1682,1684,https://www.domain.com.au/14-david-street-richmond-vic-3121-14086539,RICHMOND VIC 3121,"14 David Street, RICHMOND VIC 3121",1,110,0.4,2,1,1
1683,1685,https://www.domain.com.au/2-03-30-la-scala-avenue-maribyrnong-vic-3032-16101380,MARIBYRNONG VIC 3032,"2.03/30 La Scala Avenue, MARIBYRNONG VIC 3032",1,395,0.5,2,1,1
1684,1686,https://www.domain.com.au/4-11-clarendon-street-frankston-vic-3199-16101326,FRANKSTON VIC 3199,"4/11 Clarendon Street, FRANKSTON VIC 3199",1,385,0.8,2,1,1
1685,1687,https://www.domain.com.au/250-spencer-street-melbourne-vic-3000-16101341,MELBOURNE VIC 3000,"250 Spencer Street, MELBOURNE VIC 3000",1,520,2,1,1,0
1686,1688,https://www.domain.com.au/16-321-beaconsfield-parade-st-kilda-west-vic-3182-16101319,ST KILDA WEST VIC 3182,"16/321 Beaconsfield Parade, ST KILDA WEST VIC 3182",1,525,0.9,2,1,1
1687,1689,https://www.domain.com.au/204-25-trent-street-glen-iris-vic-3146-16101253,GLEN IRIS VIC 3146,"204/25 Trent Street, GLEN IRIS VIC 3146",1,480,0.5,2,1,1
1688,1690,https://www.domain.com.au/121-5-beavers-road-northcote-vic-3070-16088994,NORTHCOTE VIC 3070,"121/5 Beavers Road, NORTHCOTE VIC 3070",1,485,0.6,2,1,1
1689,1691,https://www.domain.com.au/17-120-princes-street-port-melbourne-vic-3207-16101214,PORT MELBOURNE VIC 3207,"17/120 Princes Street, PORT MELBOURNE VIC 3207",1,650,0.5,2,2,1
1690,1693,https://www.domain.com.au/2-lot-11-39-weebar-road-drouin-vic-3818-16101191,DROUIN VIC 3818,"2/Lot 11, 39 Weebar Road, DROUIN VIC 3818",1,350,0.3,2,1,1
1691,1694,https://www.domain.com.au/hazelwood-north-vic-3840-14910236,HAZELWOOD NORTH VIC 3840,HAZELWOOD NORTH VIC 3840,1,375,3.6,2,1,2
1692,1695,https://www.domain.com.au/504a-6-clinch-avenue-preston-vic-3072-16101126,PRESTON VIC 3072,"504A/6 Clinch Avenue, PRESTON VIC 3072",1,370,0.5,1,1,1
1693,1696,https://www.domain.com.au/3008-1-freshwater-place-southbank-vic-3006-16101112,SOUTHBANK VIC 3006,"3008/1 Freshwater Place, SOUTHBANK VIC 3006",1,102,1.1,1,1,0
1694,1697,https://www.domain.com.au/2411-1-freshwater-place-southbank-vic-3006-16101110,SOUTHBANK VIC 3006,"2411/1 Freshwater Place, SOUTHBANK VIC 3006",1,980,1.1,1,1,0
1695,1698,https://www.domain.com.au/3a-116-130-main-drive-macleod-vic-3085-9465250,MACLEOD VIC 3085,"3A/116-130 Main Drive, MACLEOD VIC 3085",1,190,0.8,0,1,0
1696,1699,https://www.domain.com.au/2801-7-riverside-quay-southbank-vic-3006-16101053,SOUTHBANK VIC 3006,"2801/7 Riverside Quay, SOUTHBANK VIC 3006",1,144,1.3,2,2,1
1697,1700,https://www.domain.com.au/1305-1-freshwater-place-southbank-vic-3006-16101052,SOUTHBANK VIC 3006,"1305/1 Freshwater Place, SOUTHBANK VIC 3006",1,103,1.1,1,1,1
1698,1701,https://www.domain.com.au/2406-163-city-road-southbank-vic-3006-16101050,SOUTHBANK VIC 3006,"2406/163 City Road, SOUTHBANK VIC 3006",1,931,1,2,1,0
1699,1702,https://www.domain.com.au/1-182-bastings-street-northcote-vic-3070-16100983,NORTHCOTE VIC 3070,"1/182 Bastings Street, NORTHCOTE VIC 3070",1,485,0.7,2,1,1
1700,1703,https://www.domain.com.au/205a-168-victoria-road-northcote-vic-3070-16100982,NORTHCOTE VIC 3070,"205A/168 Victoria Road, NORTHCOTE VIC 3070",1,480,0.9,2,1,1
1701,1704,https://www.domain.com.au/3-204-the-boulevard-ivanhoe-vic-3079-16100965,IVANHOE VIC 3079,"3/204 The Boulevard, IVANHOE VIC 3079",1,310,0.5,1,1,1
1702,1705,https://www.domain.com.au/10-869-drummond-street-carlton-north-vic-3054-16100930,CARLTON NORTH VIC 3054,"10/869 Drummond Street, CARLTON NORTH VIC 3054",1,450,0.4,2,1,1
1703,1706,https://www.domain.com.au/2-116-anderson-street-south-yarra-vic-3141-16100924,SOUTH YARRA VIC 3141,"2/116 Anderson Street, SOUTH YARRA VIC 3141",1,11,1.2,3,2,2
1704,1707,https://www.domain.com.au/607-253-bridge-road-richmond-vic-3121-16100906,RICHMOND VIC 3121,"607/253 Bridge Road, RICHMOND VIC 3121",1,420,0.4,1,1,1
1705,1708,https://www.domain.com.au/1101-285-latrobe-street-melbourne-vic-3000-16100899,MELBOURNE VIC 3000,"1101/285 LaTrobe Street, MELBOURNE VIC 3000",1,650,1.2,2,1,0
1706,1709,https://www.domain.com.au/3-7-pauls-court-ringwood-north-vic-3134-16100886,RINGWOOD NORTH VIC 3134,"3/7 Pauls Court, RINGWOOD NORTH VIC 3134",1,470,0.6,2,1,3
1707,1710,https://www.domain.com.au/9-34-fraser-street-herne-hill-vic-3218-14614008,HERNE HILL VIC 3218,"9/34 Fraser Street, HERNE HILL VIC 3218",1,300,1,2,1,1
1708,1711,https://www.domain.com.au/120-325-nepean-highway-frankston-vic-3199-16050958,FRANKSTON VIC 3199,"120/325 Nepean Highway, FRANKSTON VIC 3199",1,280,1.1,2,1,1
1709,1712,https://www.domain.com.au/601-8-exploration-lane-melbourne-vic-3000-16081723,MELBOURNE VIC 3000,"601/8 Exploration Lane, MELBOURNE VIC 3000",1,530,0.8,2,2,0
1710,1713,https://www.domain.com.au/3-1a-wimba-avenue-kew-vic-3101-16100819,KEW VIC 3101,"3/1A Wimba Avenue, KEW VIC 3101",1,475,1,2,1,1
1711,1714,https://www.domain.com.au/2-478-eleventh-street-mildura-vic-3500-16100817,MILDURA VIC 3500,"2/478 Eleventh Street, MILDURA VIC 3500",1,270,1.6,2,1,1
1712,1715,https://www.domain.com.au/1110ff-371-little-lonsdale-street-melbourne-vic-3000-16100815,MELBOURNE VIC 3000,"1110FF/371 Little Lonsdale Street, MELBOURNE VIC 3000",1,735,1.2,2,2,0
1713,1716,https://www.domain.com.au/6-241-nicholson-street-abbotsford-vic-3067-11018248,ABBOTSFORD VIC 3067,"6/241 Nicholson Street, ABBOTSFORD VIC 3067",1,340,0.7,1,1,1
1714,1717,https://www.domain.com.au/4-11-allambee-avenue-camberwell-vic-3124-16100759,CAMBERWELL VIC 3124,"4/11 Allambee Avenue, CAMBERWELL VIC 3124",1,530,0.5,2,1,2
1715,1718,https://www.domain.com.au/34-kavanagh-street-southbank-vic-3006-16100756,SOUTHBANK VIC 3006,"34 Kavanagh Street, SOUTHBANK VIC 3006",1,480,1.1,2,1,0
1716,1719,https://www.domain.com.au/1-16-marungi-st-shepparton-vic-3630-16100738,SHEPPARTON VIC 3630,"1/16 Marungi St, SHEPPARTON VIC 3630",1,269,0.9,2,1,1
1717,1720,https://www.domain.com.au/111d-23-cumberland-road-pascoe-vale-south-vic-3044-16100736,PASCOE VALE SOUTH VIC 3044,"111D/23 Cumberland Road, PASCOE VALE SOUTH VIC 3044",1,395,0.5,2,2,1
1718,1721,https://www.domain.com.au/303-960-high-street-armadale-vic-3143-16100725,ARMADALE VIC 3143,"303/960 High Street, ARMADALE VIC 3143",1,850,0.4,3,2,2
1719,1722,https://www.domain.com.au/3-43-gillies-street-fairfield-vic-3078-16100715,FAIRFIELD VIC 3078,"3/43 Gillies Street, FAIRFIELD VIC 3078",1,290,0.7,1,1,1
1720,1723,https://www.domain.com.au/17-6-adam-street-richmond-vic-3121-16100713,RICHMOND VIC 3121,"17/6 Adam Street, RICHMOND VIC 3121",1,325,0.7,2,1,1
1721,1724,https://www.domain.com.au/202a-2-caulfield-boulevard-caulfield-north-vic-3161-16100701,CAULFIELD NORTH VIC 3161,"202A/2 Caulfield Boulevard, CAULFIELD NORTH VIC 3161",1,400,0.2,1,1,1
1722,1725,https://www.domain.com.au/4-20-bedford-street-north-melbourne-vic-3051-16100646,NORTH MELBOURNE VIC 3051,"4/20 Bedford Street, NORTH MELBOURNE VIC 3051",1,450,0.6,2,2,1
1723,1726,https://www.domain.com.au/1-16-darling-street-south-yarra-vic-3141-16100628,SOUTH YARRA VIC 3141,"1/16 Darling Street, SOUTH YARRA VIC 3141",1,410,0.7,1,1,1
1724,1727,https://www.domain.com.au/1-9-joffre-street-broadmeadows-vic-3047-16100622,BROADMEADOWS VIC 3047,"1/9 Joffre Street, BROADMEADOWS VIC 3047",1,340,0.3,2,1,1
1725,1728,https://www.domain.com.au/1104-55-merchant-street-docklands-vic-3008-16100616,DOCKLANDS VIC 3008,"1104/55 Merchant Street, DOCKLANDS VIC 3008",1,510,2.8,2,1,1
1726,1729,https://www.domain.com.au/1-24-park-street-st-kilda-west-vic-3182-16100614,ST KILDA WEST VIC 3182,"1/24 Park Street, ST KILDA WEST VIC 3182",1,570,0.9,2,1,1
1727,1730,https://www.domain.com.au/3414-60-kavanagh-street-southbank-vic-3006-16100612,SOUTHBANK VIC 3006,"3414/60 Kavanagh Street, SOUTHBANK VIC 3006",1,470,1.1,1,1,0
1728,1731,https://www.domain.com.au/2502-1-freshwater-place-southbank-vic-3006-16100604,SOUTHBANK VIC 3006,"2502/1 Freshwater Place, SOUTHBANK VIC 3006",1,520,1.1,1,1,1
1729,1732,https://www.domain.com.au/2-66-dundee-way-sydenham-vic-3037-16100594,SYDENHAM VIC 3037,"2/66 Dundee Way, SYDENHAM VIC 3037",1,365,0.9,3,1,1
1730,1733,https://www.domain.com.au/107-173-barkly-street-st-kilda-vic-3182-16100578,ST KILDA VIC 3182,"107/173 Barkly Street, ST KILDA VIC 3182",1,400,0.6,1,1,0
1731,1734,https://www.domain.com.au/1-31-willsmere-road-kew-vic-3101-12629542,KEW VIC 3101,"1/31 Willsmere Road, KEW VIC 3101",1,700,0.8,2,2,1
1732,1735,https://www.domain.com.au/7-162-brighton-road-ripponlea-vic-3185-16100540,RIPPONLEA VIC 3185,"7/162 Brighton Road, RIPPONLEA VIC 3185",1,395,0.7,1,1,1
1733,1736,https://www.domain.com.au/201-36-bonview-road-malvern-vic-3144-16100532,MALVERN VIC 3144,"201/36 Bonview Road, MALVERN VIC 3144",1,470,0.4,2,1,1
1734,1737,https://www.domain.com.au/3-198-bluff-road-sandringham-vic-3191-16100496,SANDRINGHAM VIC 3191,"3/198 Bluff Road, SANDRINGHAM VIC 3191",1,420,0.5,2,1,1
1735,1738,https://www.domain.com.au/7-10-stud-road-dandenong-vic-3175-16100493,DANDENONG VIC 3175,"7/10 Stud Road, DANDENONG VIC 3175",1,325,0.4,2,1,0
1736,1739,https://www.domain.com.au/5-15-ester-street-greensborough-vic-3088-16100485,GREENSBOROUGH VIC 3088,"5/15 Ester Street, GREENSBOROUGH VIC 3088",1,420,0.1,2,1,1
1737,1740,https://www.domain.com.au/6-11-anderson-street-south-melbourne-vic-3205-16100468,SOUTH MELBOURNE VIC 3205,"6/11 Anderson Street, SOUTH MELBOURNE VIC 3205",1,320,0.2,0,1,0
1738,1741,https://www.domain.com.au/1-1251-plenty-road-bundoora-vic-3083-12619272,BUNDOORA VIC 3083,"1/1251 Plenty Road, BUNDOORA VIC 3083",1,290,0.9,2,1,1
1739,1742,https://www.domain.com.au/4-810-humffray-street-south-mount-pleasant-vic-3350-16099756,MOUNT PLEASANT VIC 3350,"4/810 Humffray Street South, MOUNT PLEASANT VIC 3350",1,275,0.6,2,1,1
1740,1743,https://www.domain.com.au/103-17-lynch-street-hawthorn-vic-3122-16100426,HAWTHORN VIC 3122,"103/17 Lynch Street, HAWTHORN VIC 3122",1,425,0.3,1,1,1
1741,1744,https://www.domain.com.au/1-1136-dandenong-road-carnegie-vic-3163-16100396,CARNEGIE VIC 3163,"1/1136 Dandenong Road, CARNEGIE VIC 3163",1,550,0.7,3,1,2
1742,1745,https://www.domain.com.au/3-529-balcombe-rd-black-rock-vic-3193-16100369,BLACK ROCK VIC 3193,"3/529 Balcombe Rd, BLACK ROCK VIC 3193",1,550,0.8,2,1,2
1743,1746,https://www.domain.com.au/2-90-edgars-road-thomastown-vic-3074-13337223,THOMASTOWN VIC 3074,"2/90 Edgars Road, THOMASTOWN VIC 3074",1,400,0.7,2,1,1
1744,1747,https://www.domain.com.au/3-23-scott-street-elwood-vic-3184-16100320,ELWOOD VIC 3184,"3/23 Scott Street, ELWOOD VIC 3184",1,420,0.3,2,1,1
1745,1748,https://www.domain.com.au/2-292-eleventh-street-mildura-vic-3500-16100305,MILDURA VIC 3500,"2/292 Eleventh Street, MILDURA VIC 3500",1,260,0.7,2,1,2
1746,1749,https://www.domain.com.au/12-70-greenhills-road-bundoora-vic-3083-16100277,BUNDOORA VIC 3083,"12/70 Greenhills Road, BUNDOORA VIC 3083",1,370,1.3,3,1,2
1747,1750,https://www.domain.com.au/803-5-caravel-lane-docklands-vic-3008-16100275,DOCKLANDS VIC 3008,"803/5 Caravel Lane, DOCKLANDS VIC 3008",1,580,2.3,2,2,1
1748,1751,https://www.domain.com.au/133-120-sturt-street-southbank-vic-3006-16100274,SOUTHBANK VIC 3006,"133/120 Sturt Street, SOUTHBANK VIC 3006",1,485,1.2,2,1,1
1749,1752,https://www.domain.com.au/2-45-cathcart-street-maidstone-vic-3012-16100264,MAIDSTONE VIC 3012,"2/45 Cathcart Street, MAIDSTONE VIC 3012",1,400,0.5,2,1,1
1750,1753,https://www.domain.com.au/4-15-firth-street-doncaster-vic-3108-16100258,DONCASTER VIC 3108,"4/15 Firth Street, DONCASTER VIC 3108",1,320,0.7,2,1,2
1751,1754,https://www.domain.com.au/9-4-ruskin-street-elwood-vic-3184-16100183,ELWOOD VIC 3184,"9/4 Ruskin Street, ELWOOD VIC 3184",1,355,0.8,1,1,1
1752,1755,https://www.domain.com.au/301-1150-toorak-road-camberwell-vic-3124-16100175,CAMBERWELL VIC 3124,"301/1150 Toorak Road, CAMBERWELL VIC 3124",1,450,0.6,2,2,1
1753,1756,https://www.domain.com.au/5005-7-riverside-quay-southbank-vic-3006-16100147,SOUTHBANK VIC 3006,"5005/7 Riverside Quay, SOUTHBANK VIC 3006",1,950,1.3,2,2,1
1754,1757,https://www.domain.com.au/7-6-ripon-grove-elsternwick-vic-3185-16100128,ELSTERNWICK VIC 3185,"7/6 Ripon Grove, ELSTERNWICK VIC 3185",1,340,0.9,1,1,1
1755,1758,https://www.domain.com.au/21-49-oberon-drive-carrum-downs-vic-3201-16100119,CARRUM DOWNS VIC 3201,"21/49 Oberon Drive, CARRUM DOWNS VIC 3201",1,400,0.4,3,1,1
1756,1759,https://www.domain.com.au/1-24-straw-street-brunswick-west-vic-3055-10865554,BRUNSWICK WEST VIC 3055,"1/24 Straw Street, BRUNSWICK WEST VIC 3055",1,255,0.3,1,1,1
1757,1760,https://www.domain.com.au/3-46-rayner-street-altona-vic-3018-16100092,ALTONA VIC 3018,"3/46 Rayner Street, ALTONA VIC 3018",1,470,0.3,2,1,1
1758,1761,https://www.domain.com.au/404-6-victoria-street-st-kilda-vic-3182-16100087,ST KILDA VIC 3182,"404/6 Victoria Street, ST KILDA VIC 3182",1,570,0.8,1,1,1
1759,1762,https://www.domain.com.au/104-77-riversdale-road-hawthorn-vic-3122-16100086,HAWTHORN VIC 3122,"104/77 Riversdale Road, HAWTHORN VIC 3122",1,11,0.5,3,2,2
1760,1763,https://www.domain.com.au/1-42-nicholson-street-south-yarra-vic-3141-16100078,SOUTH YARRA VIC 3141,"1/42 Nicholson Street, SOUTH YARRA VIC 3141",1,420,0.3,1,1,1
1761,1764,https://www.domain.com.au/2-9-oak-grove-ripponlea-vic-3185-16100046,RIPPONLEA VIC 3185,"2/9 Oak Grove, RIPPONLEA VIC 3185",1,380,0.7,2,1,0
1762,1765,https://www.domain.com.au/2-44-robe-street-st-kilda-vic-3182-16100042,ST KILDA VIC 3182,"2/44 Robe Street, ST KILDA VIC 3182",1,420,0.6,2,1,1
1763,1766,https://www.domain.com.au/1-9-poets-grove-elwood-vic-3184-16100027,ELWOOD VIC 3184,"1/9 Poets Grove, ELWOOD VIC 3184",1,590,0.2,2,2,1
1764,1767,https://www.domain.com.au/5-25-jolly-street-frankston-vic-3199-16100014,FRANKSTON VIC 3199,"5/25 Jolly Street, FRANKSTON VIC 3199",1,410,1,2,1,2
1765,1768,https://www.domain.com.au/1310-450-st-kilda-road-melbourne-vic-3004-16099990,MELBOURNE VIC 3004,"1310/450 St Kilda Road, MELBOURNE VIC 3004",1,620,0.9,2,2,1
1766,1769,https://www.domain.com.au/1-3-louis-avenue-dandenong-vic-3175-16099978,DANDENONG VIC 3175,"1/3 Louis Avenue, DANDENONG VIC 3175",1,350,0.9,2,1,1
1767,1770,https://www.domain.com.au/407-626-heidelberg-road-alphington-vic-3078-16099976,ALPHINGTON VIC 3078,"407/626 Heidelberg Road, ALPHINGTON VIC 3078",1,380,0.5,1,1,0
1768,1771,https://www.domain.com.au/1-4-bronco-court-meadow-heights-vic-3048-16099973,MEADOW HEIGHTS VIC 3048,"1/4 Bronco Court, MEADOW HEIGHTS VIC 3048",1,400,0.5,3,2,1
1769,1772,https://www.domain.com.au/3-9-alexander-street-cranbourne-vic-3977-16099940,CRANBOURNE VIC 3977,"3/9 Alexander Street, CRANBOURNE VIC 3977",1,340,0.2,2,1,1
1770,1773,https://www.domain.com.au/1-62-simpson-st-east-melbourne-vic-3002-16099921,EAST MELBOURNE VIC 3002,"1/62 Simpson St, EAST MELBOURNE VIC 3002",1,395,0.7,1,1,0
1771,1774,https://www.domain.com.au/306-267-277-lygon-street-brunswick-vic-3056-16099911,BRUNSWICK VIC 3056,"306/267-277 Lygon Street, BRUNSWICK VIC 3056",1,600,1.3,2,2,1
1772,1775,https://www.domain.com.au/1-204-neerim-road-carnegie-vic-3163-15580163,CARNEGIE VIC 3163,"1/204 Neerim Road, CARNEGIE VIC 3163",1,295,0.6,2,1,1
1773,1776,https://www.domain.com.au/6-135-anstruther-street-echuca-vic-3564-15793246,ECHUCA VIC 3564,"6/135 Anstruther Street, ECHUCA VIC 3564",1,169,0.8,2,1,1
1774,1777,https://www.domain.com.au/1-94-elstar-road-narre-warren-vic-3805-16099807,NARRE WARREN VIC 3805,"1/94 Elstar Road, NARRE WARREN VIC 3805",1,420,0.2,3,2,2
1775,1778,https://www.domain.com.au/1514-628-flinders-street-docklands-vic-3008-16099585,DOCKLANDS VIC 3008,"1514/628 Flinders Street, DOCKLANDS VIC 3008",1,600,2.7,2,1,0
1776,1779,https://www.domain.com.au/605-591-593-elizabeth-street-melbourne-vic-3000-16099714,MELBOURNE VIC 3000,"605/591-593 Elizabeth Street, MELBOURNE VIC 3000",1,285,0.9,0,1,0
1777,1780,https://www.domain.com.au/307-19-21-hanover-street-oakleigh-vic-3166-16099701,OAKLEIGH VIC 3166,"307/19-21 Hanover Street, OAKLEIGH VIC 3166",1,330,0.8,1,1,0
1778,1781,https://www.domain.com.au/5-12a-toward-street-murrumbeena-vic-3163-16099704,MURRUMBEENA VIC 3163,"5/12A Toward Street, MURRUMBEENA VIC 3163",1,295,0.7,1,1,1
1779,1782,https://www.domain.com.au/6-25-dickens-street-elwood-vic-3184-16099687,ELWOOD VIC 3184,"6/25 Dickens Street, ELWOOD VIC 3184",1,490,0.4,2,1,0
1780,1783,https://www.domain.com.au/5-12-aberdeen-street-reservoir-vic-3073-16098973,RESERVOIR VIC 3073,"5/12 Aberdeen Street, RESERVOIR VIC 3073",1,325,0.3,1,1,1
1781,1784,https://www.domain.com.au/3-42-gilchrist-street-shepparton-vic-3630-16099670,SHEPPARTON VIC 3630,"3/42 Gilchrist Street, SHEPPARTON VIC 3630",1,450,1,4,2,1
1782,1785,https://www.domain.com.au/4-238-deakin-avenue-mildura-vic-3500-16099661,MILDURA VIC 3500,"4/238 Deakin Avenue, MILDURA VIC 3500",1,250,0.4,2,1,1
1783,1786,https://www.domain.com.au/2-38-norton-street-wangaratta-vic-3677-14459739,WANGARATTA VIC 3677,"2/38 Norton Street, WANGARATTA VIC 3677",1,360,1.1,2,1,0
1784,1787,https://www.domain.com.au/1402-82-queens-rd-melbourne-vic-3004-16099647,MELBOURNE VIC 3004,"1402/82 Queens Rd, MELBOURNE VIC 3004",1,520,1,2,1,1
1785,1788,https://www.domain.com.au/12-9-moretti-court-marshall-vic-3216-15566422,MARSHALL VIC 3216,"12/9 Moretti Court, MARSHALL VIC 3216",1,400,0.9,2,1,1
1786,1789,https://www.domain.com.au/1302-368-st-kilda-road-melbourne-vic-3004-16099645,MELBOURNE VIC 3004,"1302/368 St Kilda Road, MELBOURNE VIC 3004",1,200,1.2,3,2,2
1787,1790,https://www.domain.com.au/2-81-allan-street-kyabram-vic-3620-16099607,KYABRAM VIC 3620,"2/81 Allan Street, KYABRAM VIC 3620",1,300,0.7,2,1,1
1788,1791,https://www.domain.com.au/1910-22-dorcas-street-southbank-vic-3006-16099600,SOUTHBANK VIC 3006,"1910/22 Dorcas Street, SOUTHBANK VIC 3006",1,430,1.3,1,1,1
1789,1792,https://www.domain.com.au/512-9-dryburgh-street-west-melbourne-vic-3003-14356414,WEST MELBOURNE VIC 3003,"512/9 Dryburgh Street, WEST MELBOURNE VIC 3003",1,390,1.2,1,1,0
1790,1793,https://www.domain.com.au/12-2-freeman-street-hawthorn-east-vic-3123-16099575,HAWTHORN EAST VIC 3123,"12/2 Freeman Street, HAWTHORN EAST VIC 3123",1,275,0.2,1,1,0
